"","a","x","intercept"
"1",0.244455261342526,0.520546760734952,0.0656019527292393
"2",0.181054090150539,0.546571611742314,0.157301125931215
"3",0.119437928649324,0.609606429162712,0.161558144014417
"4",0.236424642888034,0.548750230928449,0.0912343216579173
"5",0.301083924920336,0.486133212413933,0.02756307755652
"6",0.310952755538988,0.522605437567158,0.0918266774673257
"7",0.242678343087209,0.643298739266635,0.0389419316673456
"8",0.244137054607908,0.595453346477618,0.120579875380618
"9",0.272701016626048,0.541589308550918,0.0487190266371282
"10",0.246410839456122,0.465741845048229,0.206135070112653
"11",0.223240531646329,0.515881454843098,0.0244777693766976
"12",0.235815847035303,0.413834752955864,0.195746752134432
"13",0.268948924435329,0.545920366724809,0.0524590293898196
"14",0.229213079998946,0.612726609352869,0.0465890873934566
"15",0.201809351771394,0.501445259546776,0.251340529128576
"16",0.192081811364516,0.420347895421511,0.254580517238985
"17",0.287348913507276,0.511702762649481,-0.00280336384439364
"18",0.324385000543487,0.365453579547111,0.13734975091107
"19",0.303402120011756,0.525985806618066,0.0584287289241238
"20",0.187209812593123,0.472373091067824,0.130912764966913
"21",0.210082362648723,0.609221448214444,0.0213033030699021
"22",0.258808633404515,0.5615767817502,0.0419708281282806
"23",0.194678358787979,0.641557351356413,0.007333067095927
"24",0.212257773922822,0.545551162560138,0.00495544616319605
"25",0.288836151048942,0.462824331953764,0.164349932151007
"26",0.286972722924594,0.557277730897892,0.0852914251770545
"27",0.184069985083477,0.543717546488797,0.0936360242284928
"28",0.233012691654614,0.58466469003604,0.0507323103773457
"29",0.244101319876626,0.513302449810364,0.12693001135405
"30",0.266635322660913,0.52082144811556,-0.00956414324808955
"31",0.239846857912676,0.406681573531684,0.127041255713952
"32",0.322751195167623,0.602043700724133,-0.0224693150416404
"33",0.283860865589365,0.432186490898201,0.153041203737525
"34",0.263362276965192,0.601207007768609,0.0900197945868976
"35",0.222463306242063,0.387686564991516,0.0783191395570813
"36",0.200965521719153,0.659304593898591,0.000500741034942937
"37",0.278506091149665,0.647022054858012,0.0789744739450216
"38",0.222606135873393,0.543479873149866,0.0219343218672584
"39",0.225433454771789,0.466237024680135,0.086556691733244
"40",0.310196858371274,0.481432327703214,0.0756293824706601
"41",0.310588328672908,0.35642879076417,0.141910168044592
"42",0.189047728016946,0.517433348261692,0.0129469731792351
"43",0.144819639459981,0.545979667885779,0.0542054231500081
"44",0.326555486579959,0.578149828449182,0.0267855347636523
"45",0.237237586668039,0.547899541755992,0.0584440384230249
"46",0.201084317024408,0.55107279427899,0.0865927256882753
"47",0.223511298487975,0.630814586470272,-0.0733834981107736
"48",0.28293973238984,0.665614411545252,0.0557735160950233
"49",0.324811388385276,0.455103606679572,0.000462981850821099
"50",0.23243967389549,0.566121692898713,0.0261247871934958
"51",0.325727880377627,0.578543187472771,-0.0349565886694075
"52",0.197824690493023,0.483282675658352,0.164403901901624
"53",0.302684486318108,0.558753785689054,0.0373585980811734
"54",0.184565850041188,0.516112204740578,0.151672491579041
"55",0.165636175579929,0.604120990288772,0.181053295426706
"56",0.231493725884719,0.481734694781428,0.20054115003322
"57",0.31929308226346,0.585137130019892,0.138900868605348
"58",0.247024628281816,0.418953800879879,0.305532013362639
"59",0.203767773759393,0.451902839237566,0.150754658909102
"60",0.302020953900374,0.440496832224333,0.0199785405397432
"61",0.332410270398658,0.36636094909628,0.0857551721703319
"62",0.210814279356553,0.513658003597983,0.132970129568
"63",0.277849303724679,0.574124064472567,0.0981047917363581
"64",0.259326200479859,0.552082433933105,0.0463610892197037
"65",0.300082118678441,0.529861762487644,0.0209034166947907
"66",0.33312993513991,0.635977332389303,-0.117624326150672
"67",0.243188050896984,0.600977810622334,-0.0292073704859113
"68",0.259011135404404,0.48536053664309,0.145915175487343
"69",0.24389146614362,0.517079255157077,0.11394672199902
"70",0.170713993492848,0.514970487957479,0.181669577791254
