"","a","intercept"
"1",0.359571828531907,0.278501265984777
"2",0.348964647366427,0.531395089849165
"3",0.338075329558855,0.43830607958719
"4",-0.51656362891112,1
"5",0.289311426825361,0.459559539648293
"6",0.457471783659599,0.309914530024622
"7",0.139520713107361,0.415324487438165
"8",0.540517403173216,0.190340173390464
"9",0.440939504818122,0.16693463157855
"10",0.202240965657407,0.569516147054142
"11",0.52499410350936,0.245977843825381
"12",0.286019851859079,0.186344167301682
"13",0.261915677190139,0.431110349392228
"14",0.326005360883866,0.441023258065717
"15",0.554520497313902,0.261552733369757
"16",0.250260412926877,0.4890853037172
"17",0.490325793218521,0.371556365971898
"18",0.683988496550828,3.5108334685767e-16
"19",0.394498124985356,0.357483761623792
"20",0.365928985546153,0.389050188164237
