"","a","x","intercept"
"1",0.0864076452806039,0.483642977481339,0.0113762438281689
"2",0.104889990052587,0.254903850281552,0.192176598297383
"3",0.132532447243122,0.320116052434981,0.244257650565953
"4",0.157085381979721,-0.0486944670434275,0.514650803615913
"5",-0.0129484055465351,0.178451771682353,0.370969909129904
"6",0.127471346309747,0.197670472660223,0.288405087231273
"7",0.137721156911743,0.74093149614002,0.144887703479438
"8",0.114839918904149,0.228536564952796,0.31100220010299
"9",0.243876310620685,0.382540706146064,0.22580567168495
"10",0.156595821462401,0.248301456425149,0.272562622729974
"11",0.0937417227168151,0.4697695802003,0.188395511237593
"12",0.34074560727978,0.0234455554828123,0.282576365962883
"13",0.197725509822239,-0.176742511741307,0.522214118446343
"14",0.137156014501842,0.696930427322691,0.158381919573483
"15",0.25050683365988,-0.0273915966043296,0.372466246337576
"16",0.293272609267493,0.288726154030896,0.0899513788663098
"17",0.0522679083693957,0.454680005317209,0.307581846884553
"18",-0.0541689544865801,0.624564431156995,0.225501907841745
"19",0.0114117050423113,0.457115771858933,0.200652026973935
"20",0.0908501514846574,0.543742521254668,0.094597184791295
"21",0.252451726147923,0.591768675239464,0.141653970513632
"22",0.0437838794942086,0.410514590527359,0.24251324809743
"23",0.112799351002429,0.391298512479668,0.307058799492635
"24",0.0966853997624724,0.333593155913663,0.0583859582145562
"25",0.143608125753943,0.414862028787265,0.205467305554404
"26",0.120308948017141,0.335207718305703,0.278026442026912
"27",0.193013552256558,0.0660119405147219,0.364958621281661
"28",0.168527060575379,0.157216576303832,0.446122862788313
"29",0.00463762596856906,0.542412128164669,0.246218037426723
"30",0.124710243111523,-0.0429524856862941,0.392169158131397
"31",0.141982982059012,0.174495933729995,0.263699664259578
"32",0.103378233036894,0.31510636503475,0.228723292287113
"33",0.119656860413638,0.0757602130335472,0.33430327078309
"34",0.0738561342915257,0.351975406729031,0.336758415740876
"35",0.120350993262946,0.101060582397393,0.324955837472544
"36",0.137789495446496,0.385803499733934,0.268598838042157
"37",0.0866905672167914,-0.0117886901102274,0.571365301884588
"38",0.138377390627666,0.0964378515979788,0.428519367878895
"39",0.216775770582976,-0.0143967133601791,0.542926601840732
"40",0.303672634757885,0.0577160591889676,0.349723626718225
"41",0.139909171473916,0.277723811663404,0.282717658999372
"42",0.049857638899671,0.21755538025765,0.457411785539262
"43",0.208186832881654,0.140783327161821,0.367871622234219
"44",-0.180880394358873,0.704904762897762,0.0943973591021879
"45",0.122052036357355,0.292604322468236,0.328395504368768
"46",0.101980462815219,0.412988743287874,0.21151991365451
"47",0.0318960603351361,0.345542590554035,0.293062881116845
"48",0.268463875954345,0.0616773150323199,0.292848432961116
"49",0.192426023510354,-0.179928566532742,0.472446749699833
"50",-0.142028477608051,0.509714205804694,0.247330897906668
"51",-0.0274841850744852,0.225594839508546,0.517133454171963
"52",-0.0604734246452573,0.0524385307858793,0.348968709570274
"53",0.238549064954656,-0.0365516599022504,0.340687239418662
"54",0.0740474795872401,0.658611435631818,0.0608818681746979
"55",0.30365959068072,0.188760579994373,0.213224814923948
"56",0.197585788247982,0.149350387238644,0.298437905442501
"57",0.254403171725561,0.0107325983589722,0.413082976479341
"58",0.155446637654471,0.302796810893203,0.306962026327378
"59",0.194486567928938,0.336998754569423,0.182492654986321
"60",0.137764695738613,0.515107083421358,0.191178704964037
"61",0.131634439091762,0.192633124145697,0.234591927735599
"62",0.185405049542793,0.0293834051966207,0.30904499418914
"63",0.00689672583104785,-0.0644129890942602,0.488435181368532
"64",0.170968058430764,0.305109406390469,0.232131769184575
"65",0.118193924103083,0.122709801836176,0.339246954042928
"66",-0.170536317393536,0.154105035608282,0.572226891950476
"67",0.0183113603702369,0.417778534244896,0.191156282749506
"68",0.0284893782632964,0.466760195303062,0.308585498304627
"69",0.185006786621615,0.0542008792705766,0.359484074792765
"70",0.113907851158692,0.262253479967425,0.204256849892378
"71",0.028725289766483,0.210074029958745,0.341616401627058
"72",0.0823859847823635,0.345877507654831,0.202005713391027
"73",0.0820924973251282,-0.188829461330684,0.546171582561938
"74",0.151104729113584,-0.0289574278118415,0.336895282436724
"75",0.153413894149154,0.336153800471511,0.305747686914445
"76",0.316131741880413,0.378997913954935,0.0198787500750154
"77",0.0617505241360203,0.038514479783898,0.392891161012676
"78",0.141916789869132,0.033757466567845,0.296776189236972
"79",0.0477087740038389,0.5373006266223,0.183313530327409
"80",-0.0829838823581152,0.414571288699248,0.337093966424062
"81",0.0361519390680401,0.285854920321236,0.168363853454356
"82",0.16036194336854,0.0591384867519545,0.471857976967263
"83",0.211617357144576,0.1061336779369,0.406370076272344
"84",0.229704500281832,0.218063428045373,0.245342590076117
"85",-0.0123366799608428,0.550019447120552,0.175556386339681
"86",0.199374851459787,0.163960586721037,0.275364774743515
"87",-0.0439426443035216,0.458198339291706,0.19932832478964
"88",-0.0560467816288385,0.667821313466291,0.152099108046341
"89",0.0557749104930342,0.341719478152544,0.378468872223262
"90",0.226199099528384,0.283036430123681,0.326455064347436
"91",0.0228410408101495,0.39217096881938,0.23974099820611
"92",0.0879760018811307,0.0153736875963306,0.375209832690876
"93",-0.00206265759261438,0.293297617538702,0.202254775896246
"94",0.251623375441066,0.0201251640516031,0.220366519495744
"95",0.165442520621796,0.398522187260338,0.100267186774234
"96",0.097615672107346,0.467808642749142,0.197247527805442
"97",0.170667186287544,0.12103777600016,0.32570197939116
"98",0.0132024551717628,0.114145170955872,0.377774964427074
"99",0.167671398139612,-0.0263284095085035,0.231538350708654
"100",0.290048012972379,-0.102919457478298,0.48216812187165
