"","a","x","intercept"
"1",0.187651819381964,0.608966749293,-0.013164912847349
"2",0.357589270659569,0.556885667197345,-0.093646134025988
"3",0.34449541669408,0.611835949740688,0.0181170968994802
"4",0.334634532557279,0.451691916288107,0.148977279303443
"5",0.280893821991775,0.352099051006954,0.140166093386848
"6",0.231782990242068,0.66164851870846,0.0900655499743094
"7",0.240662749544405,0.721825538601374,0.0655045393488625
"8",0.295486546835976,0.430503473213555,0.0601484016435672
"9",0.354062814725576,0.654222793156911,-0.00679747780363011
"10",0.284019251959633,0.555979462197312,0.109900285053153
"11",0.162751721930595,0.7843693487256,-0.036495294850114
"12",0.388751249085485,0.43350613965092,0.157883041501032
"13",0.395906620856229,0.302167914782803,0.18278171015566
"14",0.271762121386035,0.717250485237823,0.0633680031449424
"15",0.601416663213866,0.0622909171113661,0.102427970964336
"16",0.378344008754828,0.51538151222562,-0.102567241103894
"17",0.187123784059699,0.661909234131441,0.0485166458101268
"18",0.148879597253543,0.627915626698833,0.100421435017134
"19",0.194478435289991,0.745584426089947,-0.093236802390551
"20",0.271671340908934,0.525584485109161,0.118832225441792
"21",0.319576309743884,0.571143827325499,0.0639177923359898
"22",0.280409910019819,0.551505917051691,0.0522467531809035
"23",0.227798665734421,0.71529743094868,-0.0184688140489683
"24",0.256218797824289,0.524872628115206,0.0338908976510437
"25",0.352922793568032,0.755971444894734,0.00834743234134674
"26",0.292173706635422,0.748670543900443,-0.133961957050145
"27",0.340816776923381,0.537976541985936,0.0949957129010533
"28",0.351746044864108,0.551511802313381,0.144723257295338
"29",0.188838027442902,0.681556579781897,0.105775128913697
"30",0.24422956968611,0.500027356176077,0.0812776750537902
"31",0.24814150763884,0.611716976780586,-0.00621166072049579
"32",0.21131210686699,0.493122029268034,0.141421866472139
"33",0.312942889728157,0.492604518172223,0.0133144711289131
"34",0.261677914643535,0.637498914648057,-0.023016837739535
"35",0.267393719354174,0.571427353882339,-0.00608902147639867
"36",0.280073135448305,0.651001338236657,0.0306469550327174
"37",0.25829082332495,0.619591709168767,0.11583725598075
"38",0.273854523018024,0.500898944568948,0.21374823973327
"39",0.247278308872594,0.445252719309936,0.231917402079343
"40",0.339740195698371,0.594567247113071,-0.0237908638707311
"41",0.252568226987126,0.59918173392279,0.107879895533145
"42",0.258912893577124,0.613170064333969,0.100572215403711
"43",0.352878332505837,0.623349503661137,-0.0601744545800903
"44",0.113249917984072,0.792464194581273,-0.0845204039591136
"45",0.1831640083391,0.606601340069425,0.0902317155678712
"46",0.265503834051679,0.579737361471715,0.0621840645319393
"47",0.207737700691396,0.467089507737419,0.17819394480425
"48",0.25808646321928,0.474176841396802,0.115422516280057
"49",0.327330133189576,0.27472418292107,0.212715470899878
"50",0.127628583139805,0.545094816205075,0.15050044569601
"51",0.193681616109805,0.6269616115285,0.0735975207035997
"52",0.268786082791814,0.492812771532694,0.163901283517333
"53",0.372174504713634,0.251137797984905,0.0880532580179992
"54",0.237022038726096,0.648174673973825,0.0641133418453594
"55",0.314796063384602,0.528212243775733,0.0900519282760917
"56",0.299639602177379,0.482558922864812,0.112937981232097
"57",0.386439445190831,0.453731962533101,-0.00257294626696907
"58",0.296883082598985,0.52399731857154,0.136789967567231
"59",0.293246105554621,0.372975359313662,0.158845756625799
"60",0.250547428836788,0.67517420551211,0.0166988281850045
"61",0.31120078431378,0.483679907990388,0.0878793629230918
"62",0.379506240707515,0.308500819916251,0.0465476495987124
"63",0.24240285586826,0.610050716278537,0.110143893049985
"64",0.29590692157509,0.75605658919297,-0.0263257529534199
"65",0.220534251390687,0.449535470223084,0.0912062040315206
"66",0.241798026086593,0.656097794381116,-0.0892377409617206
"67",0.169023675770023,0.702778781052233,0.000260369820272377
"68",0.171299197877823,0.652458894808986,0.165842039616103
"69",0.28909818005252,0.423483252689186,0.0897936494978044
"70",0.284796994314915,0.600995222478876,0.0840515563368549
"71",0.160894525758065,0.854554437326068,-0.036424884057551
"72",0.229861599762928,0.424153091227565,0.180896554413133
"73",0.259300958519261,0.454494666235051,0.0350641909209015
"74",0.352516336972769,0.214303260571205,0.188281729350269
"75",0.255300639117896,0.624305887286061,0.13303855453037
"76",0.301898265883724,0.542153802730122,0.0494273962054335
"77",0.336050644241686,0.305893807631063,0.123564028160932
"78",0.268615337246168,0.452633747643646,0.0668240383741959
"79",0.204629328243774,0.612621088696925,0.100665021375515
"80",0.192793678364342,0.760635597261259,0.0209950808379827
"81",0.183035140729434,0.565033331621925,-0.0231017353015356
"82",0.31612170612579,0.386512363575645,0.110202925168379
"83",0.407748029243946,0.456316030654883,0.124735530612902
"84",0.285279120754897,0.671294927426924,-0.000528251086642584
"85",0.180607248274253,0.723668914516617,0.0460055387703547
"86",0.304000071848186,0.472265477887215,0.0611177834999309
"87",0.122137095935322,0.658101621070439,0.0389916854088902
"88",0.114180122733805,0.729385943463706,-0.000288994536965337
"89",0.28577018827241,0.518936402612914,0.0494638239296692
"90",0.358250757951104,0.572681450973542,0.111124756805901
"91",0.227060140542997,0.504106328535224,0.24342162095668
"92",0.196735311570656,0.680633707034494,-0.0085572798940377
"93",0.134554652547323,0.604832091031456,0.0307497143047896
"94",0.305717583514724,0.525070543640504,-0.0487741006781057
"95",0.261159567213409,0.723033481311512,0.00400224889519247
"96",0.265727319224711,0.623844500818782,0.0651026023441223
"97",0.319654012034458,0.636349027117518,0.0369476663989889
"98",0.295587130130337,0.575283982214243,-0.0364518048957413
"99",0.266367313018423,0.48892574787535,-0.0251168644938683
"100",0.390338469587108,0.446147259077992,0.0481817200883647
