"","a","x","intercept"
"1",0.335489770096584,0.670979540193168,1.88411095042053e-16
"2",0.354298395786066,0.708596791572132,6.2803698347351e-17
"3",0.333333333333333,0.666666666666667,-6.2803698347351e-17
"4",0.333333333333333,0.666666666666666,-6.2803698347351e-17
"5",0.333333333333333,0.666666666666667,-4.39625888431457e-16
"6",0.333333333333333,0.666666666666667,-1.25607396694702e-16
"7",0.341150440002603,0.682300880005207,-1.25607396694702e-16
"8",0.333333333333333,0.666666666666667,-2.51214793389404e-16
"9",0.333333333333333,0.666666666666667,3.14018491736755e-16
"10",0.333333333333333,0.666666666666666,1.25607396694702e-16
"11",0.333333333333333,0.666666666666667,-1.88411095042053e-16
"12",0.340512166124516,0.681024332249033,-0.0215364983735487
"13",0.343851151367032,0.687702302734064,-0.031553454101096
"14",0.333333333333333,0.666666666666667,1.25607396694702e-16
"15",0.333333333333333,0.666666666666666,1.25607396694702e-16
"16",0.343208044354338,0.686416088708676,-0.0296241330630137
"17",0.333333333333333,0.666666666666667,-6.2803698347351e-17
"18",0.341315940611908,0.682631881223817,-0.0239478218357251
"19",0.35463170038912,0.709263400778239,-0.00118053812154139
"20",0.366171704511772,0.732343409023545,-0.0985151135353168
"21",0.333333333333333,0.666666666666667,1.88411095042053e-16
"22",0.333333333333333,0.666666666666667,-2.51214793389404e-16
"23",0.333333333333333,0.666666666666666,1.25607396694702e-16
"24",0.333333333333333,0.666666666666667,1.25607396694702e-16
"25",0.333333333333333,0.666666666666667,6.2803698347351e-17
"26",0.362755147372681,0.725510294745362,1.25607396694702e-16
"27",0.399510057836294,0.799020115672588,-0.0881925987498808
"28",0.333333333333333,0.666666666666667,-1.88411095042053e-16
"29",0.333333333333333,0.666666666666667,-1.25607396694702e-16
"30",0.360463625224021,0.720927250448042,-2.51214793389404e-16
"31",0.349868480287032,0.699736960574064,-0.00495030082255908
"32",0.387064143954042,0.774128287908084,1.88411095042053e-16
"33",0.333333333333333,0.666666666666667,-6.2803698347351e-16
"34",0.333333333333333,0.666666666666667,1.88411095042053e-16
"35",0.333333333333333,0.666666666666667,1.25607396694702e-16
"36",0.333333333333333,0.666666666666666,2.51214793389404e-16
"37",0.333333333333333,0.666666666666667,-1.25607396694702e-16
"38",0.333333333333333,0.666666666666666,2.51214793389404e-16
