"","a","intercept"
"1",0.161390749968154,0.537129619026566
"2",0.0949694689982548,0.447967276844536
"3",0.205788178848031,0.468844616312391
"4",0.103934670275519,0.480168833889615
"5",0.185934769480007,0.372780795556271
"6",0.0777292139153378,0.389952781995435
"7",0.203533475262935,0.489943363122089
"8",0.123548959489719,0.497881148819016
"9",0.170443454193567,0.47541102467681
"10",0.176586699560801,0.357534987557933
"11",0.117358067944022,0.453037160559954
"12",0.192750573929392,0.377827197729021
"13",0.0504805709902059,0.483318188037081
"14",0.195828068916082,0.345383110677115
"15",0.101520523397553,0.396588647302363
"16",0.130377228886485,0.40503451455285
"17",0.165901969580835,0.510658350460707
"18",0.14664058366185,0.39420182731369
"19",0.0892407766496143,0.381090858930828
"20",0.0792106594968096,0.418099551844258
"21",0.0685723184577571,0.510870284502692
"22",0.0905832617878167,0.554009542377191
"23",0.071405189833462,0.546690934612876
"24",0.0610796791586478,0.448855817822811
"25",0.101067775228388,0.545471949216035
"26",0.0598021886355025,0.480262667939068
"27",0.0320029672254344,0.550586587999791
"28",0.213704144820059,0.392736463869059
"29",0.107239843809798,0.340157788886311
"30",0.0631188163762808,0.450093791894609
"31",0.165457722906657,0.379539279835062
"32",0.0635369375900884,0.510711020274696
"33",0.225678248429563,0.443411205918932
"34",0.106840073454083,0.518698452501642
"35",0.203315701557137,0.475483422339843
"36",0.146564022229628,0.366286284604474
"37",0.160366658592215,0.389400666479807
"38",0.141545040281223,0.519959589477719
"39",0.118958593440248,0.464009125779102
"40",0.186907277850712,0.30871978197882
"41",-0.0171796479732104,0.588963059908803
"42",0.126084590950463,0.474122275833025
"43",0.15544682781345,0.463457871762507
"44",0.0899041535527035,0.479494063918946
"45",0.137079032002813,0.372841493335501
"46",0.166664033609462,0.489197444416643
"47",-0.00181987506994374,0.46679758993163
"48",0.0826046597651167,0.488430064959546
"49",0.178894640301284,0.417646665608727
"50",0.122193210508557,0.421366332786959
"51",0.0584952772672324,0.418098043956255
"52",0.0242735631592722,0.48581965180587
"53",0.0922900330495341,0.299067317762426
"54",0.152860169810023,0.496055459408983
"55",0.159212599391038,0.305034348376175
"56",0.144230422026124,0.494576405000271
"57",-0.0202697710473072,0.378735448747004
"58",0.0646910983413269,0.486798547900101
"59",0.00502853056277022,0.488557342526578
"60",-0.0433903788935045,0.705454734198905
"61",0.0181050949407054,0.42889013416478
"62",0.104915287634816,0.485743015056157
"63",0.180482075257855,0.396168777612285
"64",0.218129524479552,0.392961484531275
"65",0.142630971404809,0.3642094712191
"66",0.034966850316771,0.627000850886416
"67",0.174295885346445,0.339268054811317
"68",0.17119455013738,0.35629111468124
"69",0.115379069850812,0.415671616517529
"70",0.0570789270837886,0.433782820764492
"71",0.16648310531449,0.339535377714341
"72",0.119376485597727,0.350411628085805
"73",0.0913910664183165,0.418163958513072
"74",0.134610322612752,0.549533808168959
"75",0.0224477112051294,0.454933732636459
"76",0.10428416736997,0.408312751931634
"77",0.0208864844979123,0.417607132581121
"78",0.135687405861827,0.266249595752631
"79",0.118636829276077,0.533701864605177
"80",0.00428525869143682,0.501492626243445
"81",0.14847803660886,0.377414734487912
"82",0.173607782869478,0.347243927111857
"83",0.0822123883861073,0.467217340244531
"84",0.125601576567204,0.35102967502604
"85",0.140686333519059,0.47516115522416
"86",0.0770379856242491,0.562632430558997
"87",0.167384201758359,0.472544179075988
"88",0.113543841634216,0.385722356351644
"89",0.0786172353393532,0.453765916328046
"90",0.141389366495489,0.520309409041176
"91",0.0772867348984342,0.352437349777487
"92",0.142340764000308,0.369285083880139
"93",0.0715930474873264,0.575330634961244
"94",-0.0533575341997138,0.616231981295367
"95",0.135475097264832,0.396811484584613
"96",0.116020391479813,0.522051679939911
"97",0.0542345174330289,0.538166698311616
"98",0.0324474595636275,0.439255083889929
"99",0.170377345739386,0.363113098139613
"100",0.064801334892978,0.525511309890913
