"","a","intercept"
"1",0.428194783940266,0.386305562577048
"2",-0.117595629808457,0.590484391806983
"3",0.0383585009567848,0.495731171739467
"4",0.372548558585854,0.323166804327206
"5",-0.0793488753954362,0.568798808924307
"6",0.215335719576457,0.409514654520065
"7",-0.0127259367014513,0.403124759701372
"8",0.408603527419518,0.203342469165088
"9",0.481940037682668,0.303685324067026
"10",0.201381637353078,0.425042186102363
"11",0.379374327855231,0.324742657123422
"12",0.206104560450317,0.428418459529611
"13",0.749470377480309,0.102525857440009
"14",0.484503521475821,0.14793724059041
"15",0.671723682182572,0.17725484582223
"16",0.203438221165005,0.532658184947
"17",0.344507660405547,0.15647098116939
"18",0.443133496862231,0.176225055389901
"19",0.209963333829351,0.432228301293628
"20",0.124415909563319,0.487592073364896
"21",0.51280952290664,0.220064463676311
"22",0.123148360929032,0.215779716884736
"23",0.170354858041787,0.381666695233934
"24",0.633040990720141,-2.80866677486136e-16
"25",0.212271087094253,0.411814851116275
"26",0.194984074489541,0.444053906597729
"27",-0.141497378338993,0.474223114613327
"28",-0.58066353343271,0.837412621814308
"29",0.342789135994415,0.418701357705968
"30",0.173928388073572,0.589454946749978
"31",0.192491302762031,0.39775567135896
"32",0.022754878435181,0.556602123030974
"33",0.505836988727008,0.253470768218151
"34",0.423392740171089,0.255633393767808
"35",0.196077883156472,0.36301992361601
"36",0.467093885968828,0.171442977599653
"37",0.208575756904412,0.586859748296975
"38",0.278727450918903,0.496151620179736
"39",0.482847060163922,0.267157431167386
"40",0.124755315982323,0.552228107679927
"41",0.347367002046416,0.428519481159489
"42",0.2816857842368,0.480149832133275
"43",0.516941645104781,0.220074006685253
"44",0.162001502420319,0.345824480310285
"45",0.285650215064092,0.376498456095832
"46",0.472679994032017,0.343029482683649
"47",0.500120905356503,0.344582938469637
"48",0.472574969146662,0.445844187678977
"49",0.698251919887935,0.0466017139223278
"50",0.48470748632677,0.352046499084406
"51",0.491397027844049,0.258627308349655
"52",0.394489913762148,0.507013728529135
"53",0.302145904280381,0.566033369878799
"54",0.35880995082997,0.52846985475115
"55",0.440479931609414,0.296210501597696
"56",0.532037366691246,0.163775130748931
"57",0.23462297159601,0.308742773635251
"58",0.25550142440273,0.496472613379592
"59",0.645427799985286,0.179389961788456
"60",0.233366019026241,0.609861904656848
"61",0.0972111304221482,0.536439836570247
"62",0.326790759716777,0.23201358293029
"63",0.651318499380878,0.039730983773472
"64",0.420512163336651,0.351611589081209
"65",0.602704648466417,0.146138581204497
"66",0.477886526203443,0.472683831585318
"67",0.472004150466029,0.216468972189478
"68",0.287836513550788,0.290337901465144
"69",0.656405712858895,0.0895311137569083
"70",0.602827991444469,0.239012156863788
"71",0.546694224851297,0.172642429864998
"72",0.340042246978305,0.484155728331074
"73",0.22813938239775,0.524124516690495
"74",0.389958172918965,0.346504082987303
"75",0.339878349146605,0.32497103124297
"76",0.334921361403866,0.448598759245943
"77",-0.143031318353874,0.602340629331068
"78",0.228058900499308,0.452651382486136
"79",0.302109786763017,0.411232518215627
"80",0.226692137217213,0.48223551629929
"81",0.316384097545888,0.447995201560662
"82",0.116391419238942,0.477394264631924
"83",0.517783766754156,0.298690199482965
"84",0.173329329878272,0.396392150640551
"85",0.325988276694414,0.432147518054257
"86",0.495058356341545,0.0963541195438578
"87",0.248777618462337,0.357482709855231
"88",0.458862455438745,0.337647453535597
"89",0.218925810277942,0.476239806880287
"90",0.291260940950355,0.506468601877177
"91",0.433135678534087,0.162904978680533
"92",0.236155777886433,0.350356656300608
"93",0.125809217509211,0.315157891429621
"94",0.199916732031341,0.395040261746947
"95",0.379492737006882,0.0892134882314749
"96",-0.0399265190070214,0.648716129621908
"97",0.112447477839837,0.443258096424007
"98",0.402979102877499,0.328410385498619
"99",0.403651595421387,0.372536575585315
"100",0.276977313229216,0.521101901104403
"101",0.180346000027693,0.515701411276997
"102",0.719490453339733,0.081103301693239
"103",0.14637906902065,0.517735048436716
"104",-0.106489562084547,0.5
"105",0.365459480336682,0.315040511028284
"106",0.128819736577038,0.531755784854001
"107",0.514793382013035,0.47963760088703
"108",0.394181031157766,0.267921871962609
"109",0.0651812844561235,0.413801841410926
"110",0.651544392573083,0.180899710349192
"111",0.366891708162209,0.292817244549315
"112",0.539146466146494,0.147399837475742
"113",0.0459791336170943,0.497554112887762
"114",0.279484356096008,0.48609310642306
"115",0.692516616769896,0.14304373332393
"116",0.70606929005822,-2.80866677486136e-16
"117",-0.0885510456237584,0.381033214138278
"118",0.315680988536067,0.467115977549437
"119",0.512033963838255,0.252130197255984
"120",0.16668783363559,0.444102294642266
"121",0.345887717316434,0.267235737282247
"122",0.454211858123657,0.187718881136839
"123",0.0876641502688834,0.31714378694014
"124",0.218117825111434,0.479171543883349
"125",0.187573355741008,0.482992082987973
"126",-0.182187024839061,0.567651825389511
"127",0.0453263738932117,0.5
"128",-0.214118584912623,0.490047555500539
"129",0.25418730568193,0.371630452756382
"130",0.425336389834379,0.392430680799961
"131",0.304544099145604,0.507545863148786
"132",0.590196761522184,0.146708212771156
"133",0.608000493466131,0.259638221850687
"134",0.216482935856209,0.422176428398981
"135",0.348135151138682,0.314477128150905
"136",0.158411623002632,0.350512962541424
"137",0.540084510100438,0.261591330343061
"138",0.47912909835166,0.206814442413204
"139",0.350264768764486,0.378736503668401
"140",0.550372886668996,0.302324604921238
"141",0.334450480535222,0.483702820300513
"142",0.589632073011236,0.111143048154765
"143",0.409368628619708,0.446954925382868
"144",0.524693718940308,0.248423039913878
"145",0.49253802239224,0.388854452565679
"146",0.585919195862406,0.1182620435765
"147",0.130651762701776,0.489092420071235
"148",0.481804271026158,0.386076062890907
"149",0.562227973660359,0.0658850075438581
"150",0.260763821774993,0.622457061713667
"151",0.425097865528521,0.2660349041665
"152",0.408360780105212,0.341657999878262
"153",0.401983379343835,0.429880591650075
"154",0.35702302138145,0.377316789766011
"155",0.459115300925204,0.17198750769646
"156",0.204851269163114,0.282949021534394
"157",0.520266804468798,0.201698376919155
"158",0.687104447319164,-2.10650008114602e-16
"159",-0.165695103622947,0.50346896501878
"160",0.155512629885954,0.544550700369585
"161",0.487292252662407,0.252287741784319
"162",0.577515258603636,0.155129103024275
"163",0.409088684682375,0.26428351174989
"164",0.441724054599087,0.367291648840656
"165",0.302179793300575,0.356476478486341
"166",0.429403179815112,0.324649012949854
"167",0.298624108392881,0.47038340034098
"168",0.358489097153812,0.405765441137139
"169",-0.0909681192106683,0.673817354405856
"170",0.238536683349956,0.514860788456876
"171",0.175053305650418,0.333513920213877
"172",0.152464097121671,0.461828559014834
"173",0.262803750593833,0.332862935817898
"174",0.669584271681184,-7.0216669371534e-17
"175",0.522550317109215,0.245829881810934
"176",0.403230897642,0.366659707572463
"177",0.505977501738298,0.241981401046931
"178",0.497861487432421,0.352452161753915
"179",0.492256604266576,0.390272498920111
"180",0.115023229799725,0.458691519604944
"181",0.246852466889101,0.514434624505156
"182",0.447152134003665,0.465721826647045
"183",0.325304413576747,0.449858794601641
"184",0.284837505098334,0.336295654269616
"185",0.0280683356713845,0.341265939847109
"186",0.489696006752124,0.367029333938578
"187",0.462634290481972,0.24012957222553
