"","a","intercept"
"1",0.215092048808004,0.554884592287724
"2",0.151506731346476,0.48393812402926
"3",0.251873132345579,0.451499645171344
"4",0.139450737629371,0.534992397667441
"5",0.222957522457958,0.433802310211762
"6",0.122345906625207,0.371445595626031
"7",0.306053568796358,0.429632393789055
"8",0.181664073758233,0.411209668145143
"9",0.244967040261598,0.460364885055976
"10",0.231289032303147,0.385428885156686
"11",0.16361950359345,0.47865863442382
"12",0.250915630571891,0.402344093501435
"13",0.106376294650245,0.513926136469496
"14",0.219769286880585,0.333767237105389
"15",0.157214159748779,0.41098418206078
"16",0.203956965614095,0.318475060686508
"17",0.207978739028817,0.558660225233332
"18",0.200089511333959,0.44129160823628
"19",0.123571796091986,0.461797865997906
"20",0.22422274254642,0.256535617530206
"21",0.133656861816552,0.494934946210209
"22",0.118947504272742,0.641073920603048
"23",0.169808020293197,0.511300945241353
"24",0.180471677604642,0.440566653230397
"25",0.168301271459258,0.469291616997737
"26",0.12180550006031,0.451743379291797
"27",0.131708099892387,0.465159137905583
"28",0.236778773572382,0.435596551864545
"29",0.190637968049283,0.388847902657497
"30",0.143807329844026,0.51241320853821
"31",0.250036713614636,0.370745132434544
"32",0.115877306442415,0.525486284174704
"33",0.268157638550067,0.464729780341927
"34",0.144731910442693,0.459322784250345
"35",0.278302954599558,0.422178163603428
"36",0.187987331682331,0.375113340234396
"37",0.248501114381344,0.351928545891977
"38",0.205033942804657,0.502667439318935
"39",0.203119413919414,0.372862462591334
"40",0.225034770862618,0.309776151483917
"41",0.0859153009007779,0.590793019100959
"42",0.170799035868094,0.500531832033964
"43",0.206638501300944,0.3989103661756
"44",0.142126569982402,0.515724298956486
"45",0.198978872195385,0.32280136238534
"46",0.189890869759185,0.545224526708722
"47",0.0699198971654995,0.435496792169821
"48",0.12544724554169,0.47639817181427
"49",0.229440892344561,0.443937909170309
"50",0.173874329263628,0.312010724180697
"51",0.163301588825716,0.425385200730037
"52",0.11463450979226,0.470493934707679
"53",0.158869998128749,0.364794900664635
"54",0.235860175509931,0.403205833052722
"55",0.214184216667775,0.335275178595768
"56",0.172651078987018,0.491617321673669
"57",0.0193509529834195,0.370448116186923
"58",0.126541438727169,0.494491154382208
"59",0.0952791842181639,0.377154420945841
"60",0.0103881791395166,0.692261402944627
"61",0.0620076454561774,0.470418155426363
"62",0.15025385664823,0.493988099646135
"63",0.267790147749355,0.309217930081559
"64",0.290982796140255,0.339895018970749
"65",0.195121757919727,0.37505240576884
"66",0.109791191654772,0.655155925258652
"67",0.196558375395418,0.41066440599654
"68",0.200853149569592,0.387001937741165
"69",0.172207815331243,0.483723877910694
"70",0.120978132931125,0.467574334860009
"71",0.236463172383357,0.407014106416037
"72",0.218221423890285,0.391974444548136
"73",0.182256983202643,0.416811461861805
"74",0.1809868058853,0.609696935451774
"75",0.146030476391574,0.393279061747852
"76",0.129888427577495,0.497526056997719
"77",0.12084199409159,0.42872561099573
"78",0.201598288263288,0.303028798816128
"79",0.154290589750392,0.54349853645683
"80",0.0990696854186504,0.41138582241961
"81",0.184901192394484,0.361557607209086
"82",0.225766187870484,0.399691161869801
"83",0.178062551178248,0.459935228465407
"84",0.159230518448102,0.43813772462981
"85",0.220373415528985,0.466280609379808
"86",0.134449024549181,0.451677307866183
"87",0.230414391631324,0.413312844551225
"88",0.19200851941268,0.395591835196331
"89",0.125645183602191,0.480892283107206
"90",0.200623228348315,0.504241824422316
"91",0.153841538676756,0.374043638252855
"92",0.239416041928592,0.320683423226902
"93",0.11870591614252,0.604233732774037
"94",0.0812065600993747,0.440685130395738
"95",0.154587138835798,0.434032095922709
"96",0.182076459487696,0.456399715304376
"97",0.132631877962202,0.528179900426172
"98",0.140134916406391,0.418665773712127
"99",0.259106660911741,0.342031206066031
"100",0.124477045928496,0.453610147119174
"101",0.0913567021139076,0.432688067512557
"102",0.0770450358376507,0.507858814326671
"103",0.19327164718132,0.353612739120664
"104",0.312507677317237,0.361071053348851
"105",0.169463410839871,0.309517982109941
"106",0.237488009165164,0.399367568080709
"107",0.218117955422858,0.503923734735614
"108",0.175372729696546,0.458949995202536
"109",0.145511133903381,0.30971849237687
"110",0.150941575747182,0.420496566258628
"111",0.0545037478457545,0.517095287939949
"112",0.113826414769691,0.360868772792046
"113",0.181163565048819,0.473284404783821
"114",0.204495255704164,0.46348685603222
"115",0.211122151155867,0.356503086623749
"116",0.229559543774155,0.389448513572984
"117",0.268475915994908,0.474409611496657
"118",0.182175026419096,0.397987536902384
"119",0.154670308235839,0.566279638457062
"120",0.164190849449552,0.473409565662887
"121",0.220191098406299,0.296072209723407
"122",0.160054897222325,0.501251599718821
"123",0.182689843811579,0.467598190367691
"124",0.118606395802984,0.32088289448446
"125",0.214760811380256,0.493723143420612
"126",0.217685918347114,0.450670722197415
"127",0.154794571931388,0.504915302837458
"128",0.0791081552202114,0.434848708033573
"129",0.237927971426624,0.414556709690491
"130",0.1647064411604,0.462301812298966
"131",0.24976906609256,0.358957784326276
"132",0.193550625065073,0.405045125770912
"133",0.109517738574517,0.511547413512112
"134",0.212331317184,0.497923927311878
"135",0.279219619991974,0.365310917161126
"136",0.141904303666025,0.505300848012071
"137",0.213778812048159,0.41188609744239
"138",0.270835793021535,0.415261182814335
"139",0.154810402325911,0.420424229393339
