"","a","intercept"
"1",0.331022352164143,0.36646097473252
"2",0.159057459995073,0.460003675902909
"3",0.375713382165221,0.290586378468312
"4",0.0801713233477572,0.36037651923389
"5",0.31579352695238,0.329937790400703
"6",-0.0964022496175971,0.693287870162655
"7",0.257087808449915,0.635118773173336
"8",0.0179325286827403,0.539369883577324
"9",0.285093978673092,0.318923465590077
"10",0.122736862019306,0.481508715749955
"11",0.340826645684276,0.217556168448092
"12",-0.204849253050584,0.756185573596724
"13",0.241360806221038,0.201775679920254
"14",0.220403862351661,0.364831912154239
"15",0.209764156730861,0.216043021229113
"16",0.631189036457656,0.160579196961975
"17",0.235309543463667,0.347445145465388
"18",0.261859462688464,0.451068053800893
"19",0.629944915952147,0.152479410881369
"20",-0.000990183794142341,0.423369205897329
"21",0.145405724032982,0.456400478856092
"22",0.168500370350927,0.338739778139778
"23",0.311868387118117,0.385870589658418
"24",0.302324828793148,0.362875812242412
"25",-0.0121531111482482,0.614968661109098
"26",0.277625018197091,0.331999520220244
"27",0.390306977360698,0.336680500272005
"28",0.289253996498985,0.359212092721869
"29",0.0319132724511049,0.436068778535864
"30",0.250540264612184,0.348295319598121
"31",0.217591517526661,0.416305393739566
"32",0.34942144276235,0.388753683301834
"33",0.262398612067085,0.392466592549313
"34",0.452195600263111,0.279494388482451
"35",0.27634217504448,0.419663398276558
"36",0.167258695375453,0.599577134133332
"37",0.0828454414539993,0.37658963281635
"38",0.391551819419768,0.271891249082389
"39",0.523698760127753,0.242787826264263
"40",-0.261125309228814,0.757010511174538
"41",0.392667229687542,0.244482391533737
"42",0.00371803082612777,0.463754587523554
"43",0.330613082742701,0.41295291381879
"44",0.519973546219008,0.269166862777488
"45",-0.152911438262791,0.672380627366813
"46",0.410809126339188,0.498311001827258
"47",0.577820734369852,0.231178916487226
"48",0.318314305454686,0.374814740590005
"49",0.277040650557406,0.507310693265675
"50",0.393188301886918,0.254545440881821
"51",0.211241283423508,0.356731564877881
"52",0.0986546374068994,0.393050952514559
"53",0.0636209392968314,0.401882643363164
"54",0.490579322947205,0.2354117847328
"55",0.225554117110143,0.491637764481252
"56",0.233043084100568,0.380586757220381
"57",0.264820727042508,0.324362122538724
"58",-0.0446941796477382,0.446040358595589
"59",0.315095407058607,0.384743099803437
"60",-0.0711301633228861,0.532009507888331
"61",0.0704062370855462,0.408399649329244
"62",0.238442466436106,0.51507106331946
"63",-0.022918851230129,0.592047131090618
"64",0.478647166151504,0.268529163732358
"65",0.210281939915132,0.319801619835492
"66",0.150545913512545,0.320092856317871
"67",0.451062497085843,0.197399614205963
"68",0.294035582731747,0.314993760555445
"69",0.0834504202845311,0.394421610095587
"70",0.221034749370549,0.30839608609696
"71",0.409454648485793,0.394842626601915
"72",0.376208916524685,0.355452774072651
"73",0,0.52365447303076
"74",0.424702818944526,0.285669524931708
"75",0.186685875524756,0.290713903371232
"76",0.550910649250625,0.158270378628195
"77",0.437029020406052,0.284843197683988
"78",0.182321271199072,0.488254338843327
"79",0.474046268314134,0.0315768006059795
"80",0.351378918687252,0.119173381950891
"81",0.282800985513784,0.463128481606668
"82",0.136841536570915,0.388494201390773
"83",0.283460814349829,0.436095395969185
"84",0.242923061482138,0.384717323144246
"85",0.200654503228069,0.226410804978028
"86",0.357690451429849,0.465389241648635
"87",0.119931254441278,0.494398934754404
"88",0.481626479662303,0.342938074909258
"89",0.0482343856016206,0.524606589811948
"90",0.331118242358737,0.26756476701803
"91",-0.0821385642632107,0.47163303975646
"92",0.573171285471116,1.40433338743068e-16
"93",0.508554608488312,0.0138549266419984
"94",0.363538727047195,0.0814701009242881
"95",0.241241174250001,0.387157886142206
"96",0.201389597819519,0.21529482745809
"97",0.251321719138233,0.280867048280675
"98",0.300704350591919,0.34555230251163
"99",0.207153546985589,0.511064218337716
"100",0.384613993589323,0.311375638165036
