"","a","intercept"
"1",0.283838462901619,0.458773473807163
"2",0.370473344902542,0.420889173201554
"3",0.31988610416352,0.386068509007039
"4",0.264147168602662,0.384998494737086
"5",0.217510610343185,0.475697906685869
"6",0.276229951154041,0.403362608041853
"7",0.278874492920074,0.309826806259661
"8",0.304923172377805,0.321172093269877
"9",0.114631641434437,0.475013611364018
"10",0.0781779081586276,0.57888961440103
"11",0.374979194925937,0.348107062650348
"12",0.283375299943541,0.335019187980027
"13",0.244938289791577,0.462504140991282
"14",0.138998742637041,0.444932705827839
"15",0.413210123188908,0.354721539834872
"16",0.343579561496777,0.259607654178203
"17",0.253316335117562,0.239487726817586
"18",0.380969637244308,0.389884993002397
"19",0.0834295728596406,0.549954387125277
"20",0.251536644669846,0.501059309421035
"21",0.208057433055608,0.354832400392383
"22",0.360827173046234,0.161370727486162
"23",0.267384808014807,0.443081731547514
"24",-0.0835825191411646,0.581263313945303
"25",0.17734804828589,0.312196729471294
"26",0.144985161670546,0.548502095234251
"27",0.257143319972234,0.344653040213654
"28",0.0701523984570551,0.397530922456753
"29",0.255158705966414,0.359307736641305
"30",0.126060234610714,0.49540500126146
"31",0.242163818625262,0.500720173804928
"32",0.353361298346768,0.365984866050806
"33",0.243472295903165,0.393283808969758
"34",0.301774323923284,0.273334106015835
"35",0.257993966194673,0.397667602529694
"36",0.0832717268048504,0.392811099801006
"37",0.224628852410686,0.432324125273155
"38",0.158231522412667,0.366481168083571
"39",0.226753987122725,0.419319653849055
"40",0.23665135153548,0.519204741357808
"41",0.0426873186257711,0.546199278337928
"42",0.0977086080077745,0.504011927900921
"43",0.243653900596625,0.347807448001011
"44",0.181881853336701,0.551618222742788
"45",0.380599755219845,0.335384959313234
"46",0.206662179761086,0.541276447359074
"47",0.118071559359918,0.576873705729251
"48",0.189743389074369,0.392908876211801
"49",0.1626295002804,0.483579392362991
"50",0.330989239053508,0.397774847494842
"51",0.075802495082452,0.323524661924999
"52",0.195635555343208,0.429085174568749
"53",0.385428098034717,0.264930691462946
"54",0.240528715747945,0.504531737439853
"55",0.268058600136587,0.351292135267199
"56",0.105706528388193,0.538857307955131
"57",0.265087028835579,0.501863311267611
"58",0.272561659608498,0.482568871896547
"59",0.248829447559859,0.430336466456079
"60",0.176335152352533,0.441522583219603
"61",0.358667743032362,0.349027196038967
"62",0.277144966755769,0.442969791592329
"63",0.0204695070088969,0.626535313000276
"64",0.200822908185426,0.371500618903879
"65",0.167550006376248,0.495847256181228
"66",0.22603989187296,0.406297836224666
"67",0.309383180056354,0.49440082763762
"68",0.196078048761906,0.436861148236183
"69",0.237749992742388,0.55555930146235
"70",0.292606498391101,0.450048599042928
"71",0.132064291992443,0.482972642490567
"72",0.310651794455135,0.355356609177346
"73",0.277086142004316,0.453518997513264
"74",0.300769206606787,0.263338136660589
"75",0.335731218408882,0.409433343754399
"76",0.190758259844813,0.40406548175081
"77",0.239800220699196,0.382732150422112
"78",0.283608342035445,0.342834699299195
"79",0.202614263817429,0.521480132058021
"80",0.281760890731547,0.420583541751646
"81",0.162083071526829,0.436949730222298
"82",0.209232003377296,0.530879432411213
"83",0.289548499009527,0.395587493323749
"84",0.230292914711843,0.478564815713137
"85",0.288232000385654,0.394405450290978
"86",0.18992146749136,0.514117020547231
"87",0.383946222512805,0.353817679407458
"88",0.259007280138171,0.480417378222004
"89",0.112453535862964,0.448712252074327
"90",0.224072798219572,0.382920974681253
"91",0.175976462400812,0.511014985786134
"92",0.212671782791824,0.425459185021638
"93",0.306071010279495,0.391502621343695
"94",0.314171829667857,0.327458106713399
"95",0.358620665827265,0.416557013661535
"96",0.243982775971561,0.440003468465976
"97",0.133764522524608,0.504687369321368
"98",0.171861819741746,0.544323369788163
"99",0.429948505727756,0.347012131863063
"100",0.185181782166996,0.442192833109398
