"","a","intercept"
"1",0.285105096418502,0.487187014851684
"2",0.253910209212526,0.467341404384819
"3",0.261283711859267,0.361277152332255
"4",0.199975366910726,0.608991547110021
"5",0.249924180160849,0.468771721258671
"6",0.188186355170433,0.498633871948981
"7",0.275508119671955,0.388123312920512
"8",0.192301934736027,0.424498679172235
"9",0.281271771025751,0.508497759894235
"10",0.300238953311109,0.409962139576258
"11",0.219899160290284,0.539895157541742
"12",0.314128979648451,0.416847141783994
"13",0.192106961061798,0.513888110664533
"14",0.217548514713974,0.445192014131611
"15",0.26704786283431,0.47478499116653
"16",0.226646335409524,0.47997211514355
"17",0.263035367965743,0.5201243493958
"18",0.259038131989941,0.511092136073951
"19",0.138423915446105,0.629954708514165
"20",0.390691780385922,0.344689307589534
"21",0.211876756993131,0.552849146960956
"22",0.138288640959287,0.646505522904686
"23",0.190577607536914,0.513191660888885
"24",0.270722331038614,0.435565778104341
"25",0.276719476745341,0.431255740165039
"26",0.312404243067884,0.36407482671405
"27",0.260865171297576,0.428564536997627
"28",0.158893328787883,0.504097113942211
"29",0.320237885274615,0.417190515593068
"30",0.224786146296656,0.476327198287116
"31",0.301260398959804,0.462311768081995
"32",0.234606939579524,0.50610723786235
"33",0.256566278109454,0.439951185946009
"34",0.175472878819748,0.504818459784871
"35",0.358437095591452,0.396465160796394
"36",0.164699120632993,0.535081652897442
"37",0.268837657869608,0.37269992799219
"38",0.26772838053431,0.521058773523297
"39",0.369939718634157,0.339474917178966
"40",0.271403743836792,0.465165118496933
"41",0.257671543481058,0.461491658559814
"42",0.257199068881487,0.454851248978325
"43",0.185125995354885,0.411387483802518
"44",0.181944161412444,0.482550507061598
"45",0.263168131673355,0.480590409919062
"46",0.183844518924403,0.504600367409903
"47",0.187246946660236,0.574548658569242
"48",0.206268221610862,0.45370044406664
"49",0.311026224981882,0.428875987345669
"50",0.202709718573879,0.410682835673019
"51",0.252486990818944,0.439370727000371
"52",0.261051143880967,0.468494304966149
"53",0.249190919055915,0.550847833028251
"54",0.308070078200563,0.425389596411233
"55",0.266380341371607,0.42187050943172
"56",0.225908116858798,0.486072340324101
"57",0.121017466209044,0.413449436434705
"58",0.201085647064766,0.437277545938297
"59",0.252313252182177,0.427680597869153
"60",0.131502053681946,0.581988966457605
"61",0.129567574598811,0.536311095061311
"62",0.240998003671941,0.419833706927951
"63",0.329354853429058,0.429654159115298
"64",0.270202032340355,0.469253205164165
"65",0.205700448057244,0.510553886035174
"66",0.18934530779206,0.554415541674521
"67",0.225205499793995,0.561163649910431
"68",0.165883465724513,0.53410924085088
"69",0.222610477613898,0.489448525820057
"70",0.252515830773826,0.437469047179179
"71",0.320741082530379,0.478255394784958
"72",0.347761523480879,0.307552433494836
"73",0.250581652473263,0.450059108901854
"74",0.239278141113291,0.645728710955559
"75",0.311659458026355,0.434895825149387
"76",0.107214117964209,0.526671421406041
"77",0.349285945797009,0.358453353144378
"78",0.211193378390664,0.332034195752764
"79",0.221262865247536,0.544341318180404
"80",0.229590046835561,0.45618280299221
"81",0.146307663318879,0.453492364308224
"82",0.271061703526914,0.42645169219247
"83",0.280268883715218,0.363159765813695
"84",0.177139545583932,0.487048478650843
"85",0.344105311643139,0.398588697482332
"86",0.178205309234804,0.386432959863713
"87",0.279631998120665,0.40012787889828
"88",0.271751376138243,0.422192273134059
"89",0.228669346666374,0.546576599649558
"90",0.308303881600965,0.418329736899312
"91",0.277348126347914,0.388269640141419
"92",0.390029756427192,0.386374043242741
"93",0.201382026791015,0.437800363910673
"94",0.282423718819854,0.305620580557043
"95",0.173416261132607,0.486329735846569
"96",0.170420385035032,0.459688117330779
"97",0.265960732929086,0.524756172097868
"98",0.201895727141798,0.559635692264099
"99",0.357704252302983,0.342802265830272
"100",0.209137355456088,0.520544159403794
"101",0.126501678175315,0.441771740907457
"102",0.106048915028119,0.535024120064304
"103",0.267421761048571,0.504684840270139
"104",0.260801114451415,0.461266174008869
"105",0.217072641322969,0.348930254076478
"106",0.244041505387067,0.474288616549044
"107",0.262518437794632,0.454251233753974
"108",0.154023371214296,0.549820974088198
"109",0.281940502717891,0.461314845549928
"110",0.285580815194185,0.441705956833826
"111",0.138657858969523,0.47455854149628
"112",0.199433300166058,0.383928333509143
"113",0.243027501163233,0.554050879859912
"114",0.29283067404437,0.484284432249191
"115",0.310295279582526,0.470813929003553
"116",0.307756620159539,0.342056801873711
"117",0.217142248877682,0.61932586710846
"118",0.311432534412649,0.427866720626057
"119",0.225971374212452,0.518461638685849
"120",0.272033336852992,0.461588980425234
"121",0.302641511267643,0.458619361842139
"122",0.223195173236337,0.413427178525176
"123",0.184358504850014,0.56744770549365
"124",0.278084061986103,0.450946216954235
"125",0.180848290776602,0.543489137900054
"126",0.28625281824587,0.44486678737223
"127",0.223304262575567,0.478738502689852
"128",0.18983007711353,0.46525708190326
